"","myAUC","avg_diff","power","avg_log2FC","pct.1","pct.2","cluster","gene"
"RPL271",0.773,0.305601523820513,0.546,0.458528156806429,1,0.997,"14","RPL27"
"RPL27A",0.767,0.243127202979081,0.534,0.357637158597572,1,0.999,"14","RPL27A"
"RPS251",0.764,0.286492981000508,0.528,0.425174606125716,1,0.997,"14","RPS25"
"RPL91",0.763,0.286935887197767,0.526,0.423601211663657,0.994,0.998,"14","RPL9"
"RPL382",0.761,0.32196663349243,0.522,0.483253753426731,1,0.997,"14","RPL38"
"RPL101",0.761,0.28190823738058,0.522,0.411211059122028,1,0.999,"14","RPL10"
"MAP3K12",0.76,0.97053780300451,0.52,4.92128213651829,0.557,0.076,"14","MAP3K12"
"FTL1",0.756,0.312249102984012,0.512,0.466105502758455,0.994,0.997,"14","FTL"
"RPL19",0.756,0.240257278341588,0.512,0.353515925252576,1,0.999,"14","RPL19"
"RPS201",0.756,0.275294108484457,0.512,0.411041700877587,1,0.999,"14","RPS20"
"RPS172",0.755,0.301345972725329,0.51,0.447297668652876,0.994,0.997,"14","RPS17"
"MTA2",0.755,0.886919782974238,0.51,3.59299059178504,0.587,0.161,"14","MTA2"
"RPS3A3",0.755,0.241312529552465,0.51,0.353162341126789,1,0.999,"14","RPS3A"
"EEF1A12",0.75,0.280154145097144,0.5,0.407467531411092,1,0.999,"14","EEF1A1"
"PABPC13",0.746,0.394318189707245,0.492,0.603444037050894,1,0.995,"14","PABPC1"
"RPL112",0.746,0.244381434880164,0.492,0.359026474818932,1,1,"14","RPL11"
"MT-ND11",0.74,0.455476877360482,0.48,0.688446301276416,0.994,0.993,"14","MT-ND1"
"RPS83",0.738,0.22791290695624,0.476,0.333334004773909,1,0.999,"14","RPS8"
"RPLP01",0.732,0.231062088333962,0.464,0.342468118864334,0.994,0.998,"14","RPLP0"
"RPL241",0.731,0.266501272013482,0.462,0.401698359819753,1,0.998,"14","RPL24"
"SRM",0.73,0.761726295156781,0.46,1.5147689538448,0.79,0.571,"14","SRM"
"C1orf56",0.729,0.79035468455647,0.458,2.04334826416811,0.671,0.358,"14","C1orf56"
"PPP1R14B",0.728,0.688298647401809,0.456,1.70124824181668,0.719,0.473,"14","PPP1R14B"
"RPS71",0.723,0.238651881875152,0.446,0.354491491021683,1,0.998,"14","RPS7"
"RPL18A1",0.721,0.196237766240157,0.442,0.28769826284886,1,1,"14","RPL18A"
"RPS16",0.71,0.232255003333575,0.42,0.347137249219086,1,0.998,"14","RPS16"
"RPS5",0.709,0.219663621019511,0.418,0.326231880201181,1,0.998,"14","RPS5"
"RPS4Y12",0.707,0.705082472597042,0.414,1.3608189065642,0.719,0.325,"14","RPS4Y1"
"RPL8",0.703,0.179900270929533,0.406,0.267460434158186,0.994,1,"14","RPL8"
"RPL10A1",0.703,0.212266767497062,0.406,0.314767479661361,1,0.998,"14","RPL10A"
"DNTT",0.954,3.24591111361056,0.908,7.58373854973052,0.917,0.088,"15","DNTT"
"MALAT11",0.949,1.0406255608543,0.898,1.5054728851427,1,0.999,"15","MALAT1"
"TMSB4X1",0.94,1.11621858739352,0.88,1.63777124704855,1,0.996,"15","TMSB4X"
"TMSB101",0.915,0.900982273871816,0.83,1.34395771185313,1,0.994,"15","TMSB10"
"B2M1",0.913,0.891569233713903,0.826,1.30526817697241,1,0.998,"15","B2M"
"HLA-DRA1",0.898,1.17775265740389,0.796,1.74673813399099,0.944,0.966,"15","HLA-DRA"
"CD79B",0.883,2.18880449414905,0.766,4.73277626770704,0.833,0.391,"15","CD79B"
"HLA-A1",0.883,0.866140816954092,0.766,1.3118343022085,1,0.984,"15","HLA-A"
"RPS274",0.873,0.41041470948977,0.746,0.598509143780125,1,1,"15","RPS27"
"LTB1",0.866,1.93136158794364,0.732,3.21951219870534,0.847,0.288,"15","LTB"
"CD24",0.853,2.14871325352532,0.706,10.1552482416259,0.708,0.006,"15","CD24"
"RCSD1",0.846,1.87062940713561,0.692,3.99834024630442,0.792,0.44,"15","RCSD1"
"MZB1",0.842,1.68273130229243,0.684,4.54469761912488,0.736,0.174,"15","MZB1"
"AKAP12",0.818,2.13289776750425,0.636,9.17826891417267,0.639,0.01,"15","AKAP12"
"HLA-B1",0.815,0.723987556665991,0.63,1.09860327935588,1,0.981,"15","HLA-B"
"CD522",0.812,0.961462128282989,0.624,1.52058587822105,0.958,0.918,"15","CD52"
"JCHAIN",0.811,2.43486412660782,0.622,6.17376262458322,0.639,0.032,"15","JCHAIN"
"SOCS21",0.807,1.26804417005281,0.614,2.2972822723523,0.819,0.767,"15","SOCS2"
"HPS4",0.806,1.60767761265549,0.612,4.04750471885233,0.708,0.315,"15","HPS4"
"CD79A",0.806,1.81718135289414,0.612,6.3468613604747,0.639,0.075,"15","CD79A"
"HLA-DPB11",0.806,0.88212094645036,0.612,1.37854220084356,0.917,0.904,"15","HLA-DPB1"
"VPREB1",0.805,2.10559072475348,0.61,10.8818388418953,0.611,0.002,"15","VPREB1"
"CD991",0.804,1.21823441947463,0.608,2.23224389546379,0.806,0.794,"15","CD99"
"HLA-DQA21",0.793,1.43812509109353,0.586,3.93842426055324,0.653,0.181,"15","HLA-DQA2"
"LCN6",0.792,1.868977666091,0.584,7.01029474486839,0.597,0.033,"15","LCN6"
"BANK1",0.776,1.6265142404112,0.552,5.83278724929643,0.583,0.074,"15","BANK1"
"N4BP2L2",0.774,0.782299807786911,0.548,1.40586525597383,0.833,0.908,"15","N4BP2L2"
"ITM2B",0.772,0.65893543241124,0.544,1.13983490260824,0.889,0.946,"15","ITM2B"
"HLA-DQB11",0.77,1.22210205217085,0.54,2.23317651969547,0.764,0.651,"15","HLA-DQB1"
"CD19",0.763,1.48983441073289,0.526,9.44401288531652,0.528,0.005,"15","CD19"
"ATM",0.756,1.44273647370354,0.512,4.02464663769034,0.611,0.251,"15","ATM"
"TLE4",0.756,1.73823813906222,0.512,4.16802106378577,0.625,0.293,"15","TLE4"
"GNG11",0.754,1.24647783810815,0.508,2.63423024422209,0.681,0.396,"15","GNG11"
"HLA-DRB51",0.752,1.26930048833018,0.504,2.94650867746444,0.625,0.25,"15","HLA-DRB5"
"HIST1H2AC1",0.75,1.3126597341022,0.5,3.37616702166778,0.597,0.197,"15","HIST1H2AC"
"NEAT11",0.749,0.954593856052894,0.498,1.68258585237391,0.792,0.774,"15","NEAT1"
"XBP1",0.747,1.05560523766452,0.494,1.80023998597998,0.819,0.86,"15","XBP1"
"CD741",0.747,0.528366134252273,0.494,0.781029636182986,0.986,0.97,"15","CD74"
"IGHM",0.744,1.37335682212575,0.488,2.5537311607168,0.708,0.512,"15","IGHM"
"EBF1",0.739,1.40236977470692,0.478,7.24469987667444,0.486,0.017,"15","EBF1"
"HLA-E1",0.731,0.773475738259921,0.462,1.38265820382726,0.792,0.875,"15","HLA-E"
"PNISR",0.726,0.613006427078498,0.452,1.05435468381634,0.861,0.951,"15","PNISR"
"CXCR4",0.724,1.60184279543529,0.448,3.9932840067995,0.556,0.226,"15","CXCR4"
"HLA-C2",0.718,0.700685009326951,0.436,1.13880566310331,0.889,0.954,"15","HLA-C"
"TCF4",0.717,1.1715282154257,0.434,2.68290941972355,0.625,0.469,"15","TCF4"
"PSME11",0.713,0.56477913164942,0.426,0.955273445532633,0.875,0.942,"15","PSME1"
"MEF2C2",0.712,1.1107731713568,0.424,2.07793483691902,0.694,0.718,"15","MEF2C"
"PTMA3",0.712,0.397546609300023,0.424,0.583008646235319,1,1,"15","PTMA"
"MT-ND32",0.711,0.325440488097972,0.422,0.48215984190895,1,0.997,"15","MT-ND3"
"TSPAN13",0.71,1.1867666301198,0.42,3.13191446190612,0.583,0.387,"15","TSPAN13"
"H3F3B2",0.706,0.41055237616817,0.412,0.633177075761231,1,0.995,"15","H3F3B"
"MT-CO24",0.705,0.282024048841087,0.41,0.415048011412753,1,0.998,"15","MT-CO2"
"VPREB3",0.701,1.46126452823365,0.402,10.306015967951,0.403,0.003,"15","VPREB3"
"PFN11",0.926,0.73355332988069,0.852,1.11534526832187,1,0.978,"1","PFN1"
"SRM1",0.907,0.972208540045821,0.814,1.9831839798364,0.992,0.523,"1","SRM"
"TYMS2",0.901,1.02068493102054,0.802,2.17199003093166,0.989,0.408,"1","TYMS"
"CHCHD2",0.899,0.648693349274308,0.798,1.04299970279758,1,0.95,"1","CHCHD2"
"FEN11",0.897,0.773698928271764,0.794,2.40528564613826,0.95,0.262,"1","FEN1"
"CALR1",0.896,0.908067624905205,0.792,1.45821576171217,1,0.886,"1","CALR"
"TUBB1",0.89,0.743145143278986,0.78,1.19059241683539,1,0.91,"1","TUBB"
"UBE2T1",0.885,0.718667016477372,0.77,2.58241816742416,0.923,0.235,"1","UBE2T"
"PRELID11",0.883,0.701226024641687,0.766,1.2464095584775,0.997,0.826,"1","PRELID1"
"TUBA1B3",0.88,0.782598449476456,0.76,1.19338445639851,1,0.937,"1","TUBA1B"
"PCLAF3",0.879,1.08113601271494,0.758,2.23136872725943,0.962,0.359,"1","PCLAF"
"CLSPN1",0.878,0.655160991935463,0.756,2.79344047426169,0.882,0.152,"1","CLSPN"
"SDF2L1",0.873,0.795721216119277,0.746,1.82365641089786,0.982,0.491,"1","SDF2L1"
"PCNA1",0.871,0.76276395447315,0.742,1.60698682965797,0.995,0.508,"1","PCNA"
"SNRNP25",0.871,0.678498348059034,0.742,1.98713114130923,0.955,0.387,"1","SNRNP25"
"GINS21",0.87,0.610434109449568,0.74,2.35572413716347,0.921,0.196,"1","GINS2"
"HELLS1",0.869,0.644632538165752,0.738,1.98008659061899,0.962,0.326,"1","HELLS"
"DUT2",0.862,0.744430217988152,0.724,1.28183632316723,1,0.876,"1","DUT"
"TK11",0.861,0.869767296580118,0.722,3.37957254889247,0.808,0.122,"1","TK1"
"TPI12",0.859,0.580393194441285,0.718,0.937465050426105,1,0.934,"1","TPI1"
"CENPX",0.855,0.652122701897352,0.71,1.76273875006669,0.964,0.439,"1","CENPX"
"CKS1B2",0.853,0.738048171388151,0.706,1.77214644472362,0.958,0.459,"1","CKS1B"
"POLR3K",0.849,0.608327042575344,0.698,1.7373357413779,0.954,0.432,"1","POLR3K"
"CDT1",0.845,0.460546473450461,0.69,2.63676170454324,0.823,0.13,"1","CDT1"
"SIVA1",0.845,0.609534850457502,0.69,1.36892725353029,0.987,0.632,"1","SIVA1"
"H2AFZ3",0.845,0.796769940607544,0.69,1.26709466383824,0.999,0.904,"1","H2AFZ"
"CHAF1A",0.842,0.488558338201542,0.684,2.43150423989517,0.838,0.163,"1","CHAF1A"
"SLIRP1",0.84,0.581514349449419,0.68,1.05949795187004,0.997,0.831,"1","SLIRP"
"RPL22L1",0.84,0.768616575273193,0.68,1.41482945048591,0.993,0.73,"1","RPL22L1"
"HSPE13",0.84,0.62709348642245,0.68,1.03637455599949,1,0.896,"1","HSPE1"
"RANBP12",0.839,0.619256538309721,0.678,1.08784559804278,1,0.824,"1","RANBP1"
"GMNN2",0.839,0.570880895414569,0.678,1.67451907133305,0.954,0.357,"1","GMNN"
"CENPM1",0.837,0.534115525427322,0.674,2.5218178625744,0.816,0.152,"1","CENPM"
"SNRPB1",0.836,0.540391799046465,0.672,0.977361441616062,1,0.846,"1","SNRPB"
"TUBB4B2",0.836,0.646765685025513,0.672,1.19931692158177,0.996,0.701,"1","TUBB4B"
"DCTPP12",0.835,0.580329744147576,0.67,1.28579643025026,0.993,0.617,"1","DCTPP1"
"ZWINT2",0.834,0.620841372306846,0.668,2.34357350669798,0.834,0.193,"1","ZWINT"
"HSPA82",0.834,0.708543482151322,0.668,1.12422076568276,1,0.908,"1","HSPA8"
"MRPL41",0.833,0.598452797939829,0.666,1.31886052540793,0.992,0.66,"1","MRPL41"
"EIF4EBP11",0.833,0.631027685533516,0.666,1.34905658106851,0.991,0.633,"1","EIF4EBP1"
"MCM72",0.832,0.590608943509771,0.664,1.48941443494701,0.982,0.415,"1","MCM7"
"ORC61",0.831,0.454537210038673,0.662,2.39389100928315,0.819,0.152,"1","ORC6"
"CYCS2",0.831,0.618184832929479,0.662,1.09852785387371,0.997,0.823,"1","CYCS"
"HIST1H4C",0.829,1.29690355140121,0.658,2.10383605816591,0.996,0.857,"1","HIST1H4C"
"IL321",0.828,0.676717944700209,0.656,1.1317697064054,0.974,0.256,"1","IL32"
"DNMT11",0.827,0.554640747603877,0.654,1.41981368731391,0.978,0.506,"1","DNMT1"
"UBE2C",0.827,0.694959773291724,0.654,2.72392587771418,0.761,0.123,"1","UBE2C"
"CENPK1",0.827,0.509496231064913,0.654,2.11916375997387,0.851,0.212,"1","CENPK"
"SNRPD12",0.826,0.508302818190757,0.652,0.895478998844201,0.999,0.866,"1","SNRPD1"
"PPP1R14B1",0.826,0.554186693828179,0.652,1.49225374145248,0.974,0.415,"1","PPP1R14B"
"CHCHD10",0.825,0.617075334431806,0.65,1.51964603571951,0.964,0.523,"1","CHCHD10"
"ATP5MC11",0.825,0.547723755968253,0.65,1.01255842866988,0.999,0.818,"1","ATP5MC1"
"PGP",0.825,0.476289188460007,0.65,1.96908011620196,0.868,0.249,"1","PGP"
"PDCD5",0.824,0.549926566614679,0.648,1.24791638540867,0.984,0.63,"1","PDCD5"
"PSME21",0.824,0.517663764720916,0.648,0.947347980913203,0.996,0.829,"1","PSME2"
"ATAD2",0.824,0.472176339353306,0.648,2.05205661209705,0.848,0.215,"1","ATAD2"
"MANF",0.824,0.668948942143212,0.648,1.41142789508098,0.985,0.603,"1","MANF"
"CENPU2",0.823,0.492690831702158,0.646,1.78493891456878,0.897,0.264,"1","CENPU"
"ASF1B",0.82,0.465928952356245,0.64,3.03088123794535,0.731,0.091,"1","ASF1B"
"GPX41",0.82,0.456062338114013,0.64,0.782865103925109,0.999,0.912,"1","GPX4"
"CDCA4",0.82,0.4801796402883,0.64,1.85360865400116,0.89,0.294,"1","CDCA4"
"CCDC167",0.82,0.496596869670753,0.64,1.81294130539262,0.898,0.31,"1","CCDC167"
"CDK1",0.818,0.556359993370433,0.636,2.64236673607751,0.76,0.126,"1","CDK1"
"TOMM401",0.817,0.547077893036347,0.634,1.37074379266587,0.975,0.52,"1","TOMM40"
"DNAJC92",0.816,0.521622884948102,0.632,1.35309978147871,0.978,0.473,"1","DNAJC9"
"CDK41",0.815,0.542113385159727,0.63,1.13211794648671,0.989,0.692,"1","CDK4"
"PSMB5",0.813,0.500907199968858,0.626,1.039652762334,0.993,0.746,"1","PSMB5"
"MCM10",0.812,0.399430936268722,0.624,2.92931778606473,0.713,0.083,"1","MCM10"
"RPL37A2",0.81,0.25499776939033,0.62,0.374548775249796,1,1,"1","RPL37A"
"PKM",0.809,0.537260581977519,0.618,0.89952304917351,1,0.901,"1","PKM"
"HNRNPAB2",0.809,0.539043822307752,0.618,1.16429648806093,0.982,0.642,"1","HNRNPAB"
"RPS263",0.808,0.506283407763201,0.616,0.758305060079936,1,0.985,"1","RPS26"
"POLR2L",0.808,0.447953077292677,0.616,0.756134727698074,0.999,0.919,"1","POLR2L"
"SEC61B1",0.807,0.434504538799702,0.614,0.773104690764971,0.997,0.864,"1","SEC61B"
"ODC11",0.807,0.55680439214245,0.614,1.36198081984909,0.966,0.527,"1","ODC1"
"BRCA1",0.806,0.396066337624926,0.612,2.07698828806752,0.786,0.156,"1","BRCA1"
"TFDP1",0.806,0.477710664602234,0.612,1.66714513501599,0.897,0.338,"1","TFDP1"
"IFITM2",0.806,0.53323929442729,0.612,0.952447220857099,1,0.857,"1","IFITM2"
"RMI2",0.804,0.39774332407823,0.608,2.11264901028201,0.785,0.164,"1","RMI2"
"CSTB",0.802,0.49114397146906,0.604,0.923195727261685,0.997,0.82,"1","CSTB"
"NME12",0.802,0.524405285459256,0.604,0.935960023851876,0.997,0.801,"1","NME1"
"COX17",0.801,0.504173144196809,0.602,1.07692570169493,0.992,0.678,"1","COX17"
"SNRPG2",0.801,0.465895130513462,0.602,0.791705027803012,0.997,0.912,"1","SNRPG"
"RRM2",0.801,0.640240693529669,0.602,3.41512772590999,0.67,0.075,"1","RRM2"
"MRPL17",0.8,0.446757098560115,0.6,1.52725177212869,0.911,0.371,"1","MRPL17"
"TNFRSF181",0.8,0.54136016120197,0.6,1.57938258391951,0.873,0.27,"1","TNFRSF18"
"MCM51",0.799,0.466885275217093,0.598,1.45853874156879,0.923,0.343,"1","MCM5"
"POP7",0.797,0.442447306354774,0.594,1.43812301990757,0.925,0.392,"1","POP7"
"DTYMK1",0.797,0.490511899921362,0.594,1.55377942101188,0.902,0.374,"1","DTYMK"
"PARK7",0.797,0.403921928048208,0.594,0.700604071285778,0.997,0.906,"1","PARK7"
"AURKAIP1",0.797,0.46889439776967,0.594,1.04538748612492,0.987,0.688,"1","AURKAIP1"
"TSR3",0.795,0.438213972330479,0.59,1.57058132011862,0.902,0.336,"1","TSR3"
"TXNL4A",0.794,0.466311274642214,0.588,1.21470437879394,0.962,0.537,"1","TXNL4A"
"PGAM12",0.794,0.478434320029373,0.588,0.98615887309513,0.993,0.731,"1","PGAM1"
"CFL1",0.794,0.35025500936571,0.588,0.544063605072193,1,0.978,"1","CFL1"
"NHP2",0.794,0.470971078771487,0.588,0.868654484082402,0.997,0.819,"1","NHP2"
"MTHFD2",0.794,0.49889739077136,0.588,1.30640402660025,0.952,0.501,"1","MTHFD2"
"RPA31",0.793,0.50317632255921,0.586,1.34624429739474,0.939,0.481,"1","RPA3"
"TNFRSF41",0.792,0.49040819481627,0.584,0.933041570714457,0.938,0.315,"1","TNFRSF4"
"HMGA12",0.791,0.517709044734223,0.582,0.910121590245343,1,0.852,"1","HMGA1"
"DBI1",0.79,0.498652180033492,0.58,0.92416091063386,1,0.799,"1","DBI"
"DHFR1",0.789,0.455136378622056,0.578,1.86032426188886,0.802,0.229,"1","DHFR"
"GDF11",0.788,0.517262179999208,0.576,1.95323515433089,0.797,0.235,"1","GDF11"
"CENPW1",0.786,0.459909153946753,0.572,1.61549726243237,0.844,0.303,"1","CENPW"
"UNG1",0.785,0.415201037699902,0.57,1.48934236387165,0.861,0.289,"1","UNG"
"MTFP1",0.784,0.392746911577246,0.568,1.80188287113047,0.815,0.238,"1","MTFP1"
"COTL1",0.784,0.459816970650614,0.568,1.37928562081038,0.905,0.414,"1","COTL1"
"RAN3",0.784,0.422496971196307,0.568,0.681354677412203,0.999,0.935,"1","RAN"
"GADD45GIP11",0.783,0.40899516995955,0.566,0.728252068996806,0.997,0.886,"1","GADD45GIP1"
"TUBG1",0.782,0.37798167568327,0.564,1.6192719420414,0.835,0.278,"1","TUBG1"
"PPIB",0.781,0.460174735411909,0.562,0.819415471071887,0.999,0.862,"1","PPIB"
"PSMC3IP",0.78,0.316459855844752,0.56,2.71442004948067,0.649,0.077,"1","PSMC3IP"
"UQCC2",0.78,0.430405840639082,0.56,1.02453705301224,0.985,0.63,"1","UQCC2"
"SRSF22",0.779,0.427193482555897,0.558,0.751011430614573,0.999,0.856,"1","SRSF2"
"GSTP11",0.779,0.388664055347735,0.558,0.616441180140124,1,0.959,"1","GSTP1"
"CDC45",0.777,0.374778615086441,0.554,2.98611380393906,0.633,0.077,"1","CDC45"
"RFC41",0.777,0.355868652935438,0.554,1.58598512100601,0.815,0.237,"1","RFC4"
"ARPC1B1",0.776,0.403664942296919,0.552,0.71439449731966,0.997,0.88,"1","ARPC1B"
"TUBA4A",0.776,0.397659090871254,0.552,1.68256070500501,0.781,0.226,"1","TUBA4A"
"CCNE1",0.775,0.354912405201747,0.55,3.71128192023986,0.601,0.05,"1","CCNE1"
"MYDGF",0.775,0.457196620423756,0.55,1.05699816817523,0.978,0.643,"1","MYDGF"
"MRPL121",0.775,0.44503060688257,0.55,1.04466420024444,0.983,0.618,"1","MRPL12"
"CYB5A",0.774,0.386399541604665,0.548,1.29839532560173,0.904,0.395,"1","CYB5A"
"SNRPE2",0.774,0.386494479574776,0.548,0.657884266687051,1,0.917,"1","SNRPE"
"WDR76",0.773,0.328443596502745,0.546,1.9379546473024,0.728,0.156,"1","WDR76"
"SRSF72",0.773,0.431608167647059,0.546,0.765493818007134,0.999,0.863,"1","SRSF7"
"PTAFR1",0.773,0.42647421347978,0.546,2.10185900134681,0.694,0.129,"1","PTAFR"
"TEX301",0.772,0.441733282485233,0.544,1.11579071004712,0.966,0.549,"1","TEX30"
"IFITM31",0.772,0.538536663759538,0.544,0.990479265987288,0.993,0.738,"1","IFITM3"
"CD742",0.772,0.535765185960677,0.544,0.792957854604142,1,0.966,"1","CD74"
"RPS161",0.77,0.238937460668839,0.54,0.357169294632926,1,0.997,"1","RPS16"
"NME4",0.77,0.461403438267729,0.54,0.965024335506491,0.989,0.69,"1","NME4"
"BOLA3",0.77,0.394470229752342,0.54,1.30218148913774,0.906,0.398,"1","BOLA3"
"NDUFAF8",0.769,0.430812899753931,0.538,0.988355700417103,0.974,0.654,"1","NDUFAF8"
"SELENOW",0.768,0.430818607411804,0.536,0.987035288790814,0.976,0.654,"1","SELENOW"
"DSCC11",0.768,0.32607874499465,0.536,1.96490259765159,0.713,0.155,"1","DSCC1"
"PFDN2",0.768,0.41976143512051,0.536,0.863688653376077,0.991,0.76,"1","PFDN2"
"GNG5",0.768,0.384577612828559,0.536,0.741258609345055,0.996,0.838,"1","GNG5"
"ATAD51",0.767,0.332356895081476,0.534,1.7826652130295,0.74,0.179,"1","ATAD5"
"COX8A1",0.767,0.422670483344578,0.534,0.794140328071919,0.995,0.847,"1","COX8A"
"PHLDA2",0.767,0.427621854364334,0.534,2.51252238768678,0.633,0.091,"1","PHLDA2"
"PSMA7",0.766,0.374974026947558,0.532,0.636164099738778,0.997,0.923,"1","PSMA7"
"TXNDC17",0.765,0.41924642879904,0.53,0.995238922180538,0.976,0.637,"1","TXNDC17"
"STOML2",0.765,0.40508687622757,0.53,0.856530965650358,0.985,0.744,"1","STOML2"
"NAA10",0.765,0.401175218968114,0.53,1.0279747748107,0.96,0.584,"1","NAA10"
"MAD2L12",0.765,0.372152988312576,0.53,1.15549610984982,0.888,0.35,"1","MAD2L1"
"ATAD3B",0.765,0.328158070165515,0.53,2.19178142125152,0.676,0.134,"1","ATAD3B"
"YWHAH",0.764,0.398765708317735,0.528,0.944122784892401,0.982,0.629,"1","YWHAH"
"NPM3",0.764,0.446123434457495,0.528,1.02940778387527,0.968,0.625,"1","NPM3"
"NDUFB2",0.764,0.375758881003146,0.528,0.705003769397224,0.997,0.85,"1","NDUFB2"
"HLA-DRB11",0.764,0.519082433976058,0.528,0.792420954458783,0.997,0.933,"1","HLA-DRB1"
"CDC61",0.763,0.301676161763427,0.526,2.20146943367445,0.655,0.109,"1","CDC6"
"COX5A",0.763,0.361570469098886,0.526,0.64486190661584,0.997,0.888,"1","COX5A"
"CKS21",0.763,0.426508588379279,0.526,0.884397844744942,0.979,0.708,"1","CKS2"
"FABP53",0.763,0.4973429695989,0.526,0.901897303145354,0.996,0.725,"1","FABP5"
"RPLP23",0.761,0.238421028892289,0.522,0.350959925564536,0.999,0.999,"1","RPLP2"
"GLRX5",0.76,0.377124768925789,0.52,1.15579544381785,0.926,0.431,"1","GLRX5"
"LAGE3",0.76,0.391889751475341,0.52,0.896621581059772,0.988,0.685,"1","LAGE3"
"COX7A2",0.76,0.327822226556979,0.52,0.545079607856369,0.999,0.951,"1","COX7A2"
"RPS102",0.76,0.257675752437758,0.52,0.386451615282604,1,0.995,"1","RPS10"
"CRELD2",0.759,0.370482264569735,0.518,1.37201811245256,0.836,0.309,"1","CRELD2"
"MYBL2",0.759,0.366499023093416,0.518,3.48009672605255,0.567,0.049,"1","MYBL2"
"E2F1",0.759,0.30636263073774,0.518,3.83191539775667,0.557,0.038,"1","E2F1"
"RPL272",0.759,0.232377871690634,0.518,0.349291282450319,1,0.997,"1","RPL27"
"TOP2A2",0.759,0.427104733335938,0.518,1.66368872452607,0.697,0.16,"1","TOP2A"
"TMEM147",0.758,0.398844602900526,0.516,0.885038717530123,0.992,0.698,"1","TMEM147"
"TRIR",0.758,0.356700255144722,0.516,0.671818414373579,0.995,0.871,"1","TRIR"
"NDUFS6",0.758,0.386001014936704,0.516,0.757575246040929,0.996,0.802,"1","NDUFS6"
"ITGB1BP1",0.758,0.390549372924883,0.516,1.09416236872994,0.938,0.519,"1","ITGB1BP1"
"UBE2M",0.757,0.291022964334026,0.514,1.83088372311365,0.695,0.157,"1","UBE2M"
"CD320",0.757,0.323920640945768,0.514,1.78914534347896,0.72,0.192,"1","CD320"
"BRI3BP",0.757,0.318102633126693,0.514,1.81479695789909,0.713,0.185,"1","BRI3BP"
"C12orf75",0.757,0.355606489839569,0.514,1.25094032131365,0.861,0.356,"1","C12orf75"
"SLBP2",0.757,0.403394633138718,0.514,0.989683761910326,0.966,0.589,"1","SLBP"
"MRPL34",0.756,0.370245298020986,0.512,1.00816829956489,0.946,0.551,"1","MRPL34"
"ANAPC11",0.756,0.408641540040126,0.512,0.859573164253207,0.989,0.741,"1","ANAPC11"
"TMEM106C",0.756,0.375885818214226,0.512,1.45224109875151,0.814,0.301,"1","TMEM106C"
"UBE2S1",0.755,0.41590782693561,0.51,1.43160179827163,0.84,0.341,"1","UBE2S"
"MRPL20",0.755,0.401220897574626,0.51,0.868530313067641,0.982,0.724,"1","MRPL20"
"SNU13",0.754,0.348157923985061,0.508,0.654712860180116,0.993,0.869,"1","SNU13"
"NOP101",0.754,0.369881631477608,0.508,0.669396738786662,0.997,0.877,"1","NOP10"
"FKBP41",0.754,0.41260973488369,0.508,0.89328265078929,0.985,0.663,"1","FKBP4"
"CDCA5",0.754,0.307290377379217,0.508,2.86830177234964,0.584,0.067,"1","CDCA5"
"PPM1G",0.754,0.400413011843313,0.508,0.942497469228941,0.978,0.64,"1","PPM1G"
"NDUFAB1",0.753,0.378855223263525,0.506,0.791899156774403,0.989,0.755,"1","NDUFAB1"
"YRDC",0.753,0.295392389165426,0.506,2.12941925226352,0.657,0.131,"1","YRDC"
"EBI31",0.752,0.32758450756129,0.504,0.750514626752431,0.774,0.201,"1","EBI3"
"SNRPF1",0.751,0.379990206433945,0.502,0.717513598791323,0.997,0.832,"1","SNRPF"
"GAPDH1",0.751,0.278207449204364,0.502,0.414942468180137,1,0.997,"1","GAPDH"
"MCM31",0.75,0.34912873206383,0.5,0.944983314606616,0.954,0.469,"1","MCM3"
"MCM41",0.749,0.278377644636008,0.498,1.39921843383096,0.756,0.208,"1","MCM4"
"HLA-B2",0.749,0.334059350693892,0.498,0.512785772771923,0.999,0.979,"1","HLA-B"
"RPL39L",0.749,0.300800359409648,0.498,2.38311852622375,0.61,0.1,"1","RPL39L"
"PKMYT1",0.748,0.293935154439177,0.496,3.32022555367769,0.548,0.047,"1","PKMYT1"
"ADRM1",0.747,0.364843561778153,0.494,0.938437986525275,0.959,0.588,"1","ADRM1"
"CYBA",0.747,0.375280716797473,0.494,0.654888792722415,0.997,0.867,"1","CYBA"
"COA4",0.747,0.376581400824825,0.494,0.946733679793596,0.968,0.604,"1","COA4"
